straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_straight_main_001,0.3260053550025037,0.45280953448924455,0.27537037830269834,0.26942545094992765,0.34493801433747295,0.26765844340726436,0.04846652772292389,0.047682631981639814,0.04894282688401371,0.5931039677622191,0.8928502225375593,0.8029263461049572
p21_straight_main_002,0.3296157694239614,0.4781840721696472,0.25351988315053386,0.2577479795255958,0.3630192891769912,0.2556780785709475,0.048218819800347555,0.04940564689749541,0.04948820251556799,0.5802788638437696,0.8903320646036987,0.7973161043757199
p21_straight_main_003,0.12784683854667023,0.3036702278767957,0.09761787383078453,0.10232381514756003,0.20850306065656143,0.15308473177422738,0.049884412284832126,0.04868340427632982,0.047619142830337066,0.6395928572127814,0.07447278711290993,0.24400880814287135
p21_straight_main_004,0.28946981433163765,0.4776294487013354,0.2323617515033099,0.2649940591311978,0.35169611879586193,0.29500584567803234,0.04841449692327356,0.04799059539175848,0.04840570756316857,0.5722310577569415,0.8956785604677971,0.7986443096545405
p21_straight_main_005,0.3050614763442655,0.47339232242688095,0.2378729863029431,0.25029876540713525,0.3398368784742511,0.292785874893578,0.04830057967114639,0.05118855648910366,0.048083262188252415,0.5671731188155711,0.8798875453740627,0.7860732174065151
p21_straight_main_006,0.3021583522580375,0.4939755237223011,0.2674237087815067,0.29089919815340226,0.3711942191812212,0.3347479295164456,0.0517380943848027,0.058659103280394045,0.049354460770147796,0.6465591329362319,0.9381414890460794,0.8506667822131251
p21_straight_main_007,0.28844757758390044,0.47522569549270194,0.2662363258354256,0.268417981918648,0.36327497308062995,0.2793003520127774,0.04885542365820548,0.04941501747074507,0.049152937108565456,0.5837823351298078,0.9120160033977347,0.8135459029173565
p21_straight_main_008,0.31549333817548053,0.47119402461699644,0.2708015827656866,0.2664612694091853,0.35765024485824404,0.28364561437266317,0.048749562222524565,0.04967251979001127,0.04861980076433162,0.5853098040781226,0.9233431097355188,0.8219331180382998
p21_straight_main_009,0.2790269938402708,0.453522735175366,0.24825964560827782,0.28174144344011953,0.2752809578840442,0.28820589999733964,0.05023155849146925,0.04833407813879061,0.047731082124533405,0.5604371044906568,0.8389973438727393,0.7554292720581145
p21_straight_main_010,0.30371390496217743,0.46473150817503955,0.26951549938359876,0.27837131005890703,0.34998190016703606,0.2826993050137828,0.048701785744551224,0.049765380599913984,0.04781703094261911,0.5872863843324423,0.9136904892471195,0.8157692577727164
p21_straight_main_011,0.3338988361090517,0.475916925237897,0.2582680885491718,0.26852307573750495,0.34791035127258974,0.29263926529771417,0.04852620423814751,0.048650792197708244,0.04818645932704182,0.5935922805222671,0.9171496162503564,0.8200824155319296
p21_straight_main_012,0.3087479865753504,0.46987397892055005,0.25547849678230794,0.26435375853575477,0.35093683787630847,0.3024055626841897,0.04803475981806625,0.049551613642403625,0.04817559039240165,0.5906775480158244,0.9096849593542196,0.813982735952701
p21_straight_main_013,0.2969379559466769,0.4435351308877647,0.26258565320491906,0.2857866896717399,0.2524113198666644,0.2738181700703781,0.04876174986876075,0.04789092882794338,0.047649250780820544,0.5540407710467479,0.8296947754763718,0.7469985741474845
p21_straight_main_014,0.270852462328083,0.3804150824454237,0.22542781204368093,0.2719116007936521,0.20784658599071298,0.239999132480259,0.04939568040886613,0.04801298093439349,0.04762597261840861,0.5031539201811815,0.7099211807258956,0.6478910025624813
p21_straight_main_015,0.3249872690736676,0.47353003867597143,0.24930649438318647,0.25537797961655817,0.36000586374234483,0.25078549817285467,0.04829038446206492,0.04988789506949167,0.051108187961121994,0.5832388875984899,0.86765830763521,0.7823324816241939
p21_straight_main_016,0.2699731544688825,0.46671758356919957,0.24348814242483646,0.28869637716579705,0.34846662381216087,0.2653359423825461,0.04838169263841409,0.04790289062225279,0.04930467400300008,0.5780100823744692,0.8762236193077471,0.7867595582277636
p21_straight_main_017,0.28336745085681275,0.41335672405514734,0.25371860143062447,0.2802312938472755,0.21904653891868703,0.2793086660707897,0.04940049103499925,0.04790687768182259,0.047628524593287404,0.5334666047403387,0.7904471791624472,0.7133530068358146
p21_straight_main_018,0.20238309831816031,0.3436401141608796,0.19306421767699428,0.1814676429785592,0.18768357990702578,0.23803757378977225,0.048502232386215836,0.04772002464424582,0.047619132794281725,0.5354946350107103,0.48000515818500583,0.49665200123271713
p21_straight_main_019,0.3057664205195545,0.4630622184583588,0.28842394670691257,0.2751455456574047,0.3541383888824047,0.25330920338158747,0.048458631021669314,0.051784471572198953,0.04860461610315909,0.5763788886700494,0.9133605787215122,0.8122660717060733
p21_straight_main_020,0.30437165467331634,0.454295233427324,0.27067553403125993,0.3036333948070956,0.28995325037604563,0.27704345989667084,0.04909680088964651,0.04837728680925388,0.047806836877724725,0.5963716001803435,0.8623443714024865,0.7825525400358436
p21_straight_main_021,0.28195144948888684,0.3910447380815976,0.18588764343838363,0.28423723235486315,0.2542782250227781,0.22905434417366966,0.049316920823021,0.047790836104973644,0.048023556528105985,0.5037263110467535,0.7354182019217169,0.6659106346592278
p21_straight_main_022,0.26096201366331495,0.3923694603869138,0.22721159101424612,0.274644529583266,0.22224643372156166,0.26605896404047513,0.048867465633401976,0.04780137374502762,0.04762084979235575,0.5021310234753492,0.7554472020108216,0.6794523484501799
p21_straight_main_023,0.2989948456233099,0.4669119661053407,0.2654154694537131,0.2665006019353843,0.3524716073582259,0.2784961797562949,0.04838707419489748,0.04902443983095372,0.04831725847209008,0.5708871467352117,0.9130116432493869,0.8103742942951343
p21_straight_main_024,0.32970126199845656,0.4768310098288614,0.26098647229833477,0.2872699875338004,0.35211425062679336,0.2524370427379301,0.04823863121393696,0.04835138345849194,0.04845602005326145,0.5916819549347551,0.9037569413157177,0.8101344454014289
p21_straight_main_025,0.31605280774652156,0.4758380478296015,0.25026429019623053,0.2792085513070977,0.35602766156269416,0.23631324820505234,0.04827374262622083,0.05037603898297458,0.04951316866537938,0.575926245615612,0.8794929849124768,0.7884229631234173
p21_straight_main_026,0.30071640944806877,0.4460232080522126,0.27552206570483617,0.3007102467388408,0.28967453259424947,0.25517789006294683,0.0485211775405708,0.047684326122188724,0.04824436685411498,0.5378648400562068,0.8959125604748027,0.788498244349224
p21_straight_main_027,0.31724514474018417,0.4601755805669188,0.280048446977729,0.2894831172354821,0.3643094673260691,0.24418166112443318,0.04931552424316706,0.05032741263975835,0.04981038731786119,0.6062065070689369,0.8944766442345091,0.8079956030848373
p21_straight_main_028,0.31167654335404427,0.464375855262156,0.2526719051159714,0.29295593694091426,0.3576995464890606,0.2619443613261348,0.04865688922212147,0.048046682785986936,0.049551432550731855,0.5802889990822329,0.9107448329741462,0.8116080828065722
p21_straight_main_029,0.31580279170409564,0.47677816589582844,0.2456321940696989,0.2839769338761429,0.3554980452217209,0.24143230483410444,0.04814951115727777,0.04840655143124882,0.0509821901292455,0.5922285645134611,0.8680531060579013,0.7853057435945692
p21_straight_main_030,0.2951302253583772,0.4695680033534698,0.26892606724061324,0.2783466316163027,0.35586477272534717,0.22946604982776825,0.04861446564178501,0.04850705119913424,0.050409656596877274,0.5878026345641463,0.8640950235872729,0.7812073068803348
